date,order_id,customer_id,product,product_sku,price,quantity,coupon_code,shipping_city,payment_method,sales_channel,shipping_cost
2024-03-14 11:53,ORD000983,CUST0101,Desk Organizer,OFF-DO-0035,53.2,1,FLASH5,Thunder Bay,Debit,Mobile,9.48
2024-03-14 20:59,ORD000984,CUST0111,Olive Oil,GRO-OO-0022,22.71,1,NONE,Burlington,Apple Pay,Web,6.86
2025-10-29 14:09,ORD000985,CUST0056,Bluetooth Speaker,ELE-BS-0001,25.63,1,VIP20,Kingston,Apple Pay,Mobile,10.78
2024-02-11 08:45,ORD000986,CUST0064,Vacuum Filters,HOM-VF-0008,35.98,1,NONE,Sudbury,Apple Pay,Mobile,7.84
2025-02-10 12:20,ORD000987,CUST0259,Storage Bins,HOM-SB-0012,64.61,1,FREESHIP,Sudbury,Debit,Mobile,9.57
2024-03-01 11:50,ORD000988,CUST0272,Yoga Mat,SPO-YM-0025,106.46,5,NONE,Toronto,Credit Card,Web,6.15
2024-05-12 18:03,ORD000989,CUST0248,Yoga Mat,SPO-YM-0025,109.01,3,STUDENT8,Sudbury,Google Pay,Web,8.8
2024-11-02 17:05,ORD000990,CUST0089,Dish Towels,HOM-DT-0011,39.87,4,SAVE15,Sudbury,Debit,Web,8.99
2024-05-11 15:58,ORD000991,CUST0165,Smartwatch Band,ELE-SB-0005,57.67,4,NONE,Burlington,Google Pay,Web,9.15
2024-02-28 12:18,ORD000992,CUST0128,Storage Bins,HOM-SB-0012,68.13,1,STUDENT8,Oakville,PayPal,Mobile,8.9
2025-02-06 21:34,ORD000993,CUST0151,Gym Gloves,SPO-GG-0028,111.32,1,NONE,Kingston,Apple Pay,Web,8.83
2025-10-07 08:07,ORD000994,CUST0212,Dish Towels,HOM-DT-0011,41.69,2,SAVE15,Hamilton,Google Pay,Web,6.66
2024-05-01 19:09,ORD000995,CUST0161,Phone Charger,ELE-PC-0003,24.35,2,FLASH5,Oshawa,Google Pay,Web,9.64
2025-04-08 15:23,ORD000996,CUST0108,Smartwatch Band,ELE-SB-0005,52.75,3,NONE,Kitchener,Google Pay,Web,10.46
2024-01-18 12:12,ORD000997,CUST0068,Bluetooth Speaker,ELE-BS-0001,23.51,1,NONE,Windsor,Debit,Web,12.58
2024-09-22 11:06,ORD000998,CUST0181,Shampoo,BEA-S-0015,30.06,2,NONE,Brampton,Google Pay,Web,12.21
2025-12-23 17:46,ORD000999,CUST0293,Desk Organizer,OFF-DO-0035,53.11,4,NONE,Sudbury,Apple Pay,Web,9.11
2025-06-20 17:58,ORD001000,CUST0007,Smartwatch Band,ELE-SB-0005,56.74,2,NONE,Oakville,Google Pay,Web,9.49
